"id","comment_text","toxic","severe_toxic","obscene","threat","insult","identity_hate"
"00cf6d6ea4e7d4e8","The total population(10 millions) does not match with the e sum of the referenced populationsbelow in the infoboxImages in Infobox",0,0,0,0,0,0
"00d08f350398a2b9","to a convicted felon",0,0,0,0,0,0
"00d1d2f4f247d472","MATT HARDY IS SO FUCKY!!!''Italic text[[Media:Example.ogg]]'''''MATT HARDY IS SO FUCKY!!!",1,0,1,0,0,0
"00d1e7e4668d787f","lol censorship. You're really disappointed that NPOV is a core policy, aren't you?  (talk ⋅ contribs)",0,0,0,0,0,0
"00d1f0e112b4b3c1","MfD nomination of Wikipedia:Try your best
Wikipedia:Try your best, a page you substantially contributed to, has been nominated for deletion. Your opinions on the matter are welcome; please participate in the discussion by adding your comments at Wikipedia:Miscellany for deletion/Wikipedia:Try your best  and please be sure to sign your comments with four tildes (~~~~).  You are free to edit the content of Wikipedia:Try your best during the discussion but should not remove the miscellany for deletion template from the top of the page; such a removal will not end the deletion discussion.  Thank you. '''' contributions talk",0,0,0,0,0,0
"00d25c1c69a8191b","REDIRECT Talk:List of South Carolina Stingrays seasons",0,0,0,0,0,0
"00d2f16b32dc37e2","who cares? if i was blocked on myspace or pulse music board, then i would be more concerned.",0,0,0,0,0,0
"00d300b2a1d61c1c","http://www.theatlantic.com/entertainment/archive/2012/02/linsanity-how-the-internet-made-jeremy-lin-a-star-in-less-than-a-week/252755/ Source explaining why he is a star. 198.151.130.68",0,0,0,0,0,0
"00d429d337eaa672","God is dead
I don't mean to startle anyone but God is dead. We should not worry about him anymore. Just thought I would let everyone know. Well, goodbye and good luck with your newfound crisis of faith! 24.77.205.229",1,0,0,0,0,0
"00d4df6d9eaac12e","Hello 

I am back.

Bongwarrior's user page will be attacked in 1 minute.",0,0,0,0,0,0
"00d6a7cdec761b40","""
 I'm always on the """"Requests for page protection"""" if I detect any missing/errant templates to see if the administrators can correct them.   """,0,0,0,0,0,0
"00d6de7d43a29069","Unsure at this stage its not very clear what wording is actually being discussed.",0,0,0,0,0,0
"00d785d768a2dba7","""

 Marvin Kitman's """"Don't Make Me Laugh"""" doesn't appear to exist 

The citation for much of the early history of the laugh track appears not to exist. The publication, """"Channels of Communication,"""" doesn't exist in the three journal databases I've searched.""",0,0,0,0,0,0
"00d7a73eb033ee5e","Have you seen the reference to their claim, you moron''?? This is not a source. It´s their POV. Once I have more time I will reduce your Pashtun nationalist POVs here on Wiki and give order to my uncles and cousins the execution of Pashtuns in the entire northern Afghanistan down to Gardez, Jalalabad, Lashkargah, Logar, Paghman, Laghman, Kunduz, Herat, Farah ... whereever immigrant descandants of violent Kuchis settled and took non-Pashtun lands away and traditional Tajik countries. 84.59.190.210",1,0,0,0,0,0
"00d81d8eaceba607","""

 RfA question 
Simply curious, what is the question you intended to submit here?  talk """,0,0,0,0,0,0
"00d8423777216015","When you say irrigiation structure, what exactly do you mean? I live on an irrigated block which uses overhead sprinkers, and I'm not far from the nearest channel. Thye all look the same throughout Sunraysia. I've got a little spare time now to grab some more shots, though I don't think I'll get out as far as Dareton. Got any requests?  \talk",0,0,0,0,0,0
"00d8def7111797e6","THIS WIIL BE MY LAST USE OF THIS ACOUNT PLEASE DELETE IT==",0,0,0,0,0,0
"00da1b5709d4c01e","3RR Violation by PatrickFlaherty 
User user:PatrickFlaherty is reverting a sourced post. He is also violating the 3RR for Raila_Odinga",0,0,0,0,0,0
"00da24b316a18a97","""

== I wasnt really attacking him/her regarding the Lisa Williams article (Hmpzzz!) Do you know if Lisa can see dead people too? I have psychic powers too you know, i can see the future! Send all these """"Lisa Williams"""" to Finland and they will all be locked in jails for being scam artists!""",0,0,0,0,0,0
"00da6b8028a26401","Yes, there is definite value in documenting the Scientific Instrument Module, but I don't believe it belongs with the Service module sectors subsection.  It is really a payload and not actually part of the spacecraft services, so it interrupts the flow.  I plan to move it to the Apollo Program, Mission types section where I think it really belongs, when I edit the sectors subsection to improve the wording flow a bit.",0,0,0,0,0,0
"00db176890cd71bf","Thank you 
Hei, it's me, the William Hope fan. Guess what - I am back at a new IP, ready to vandalize everything regarding William Hope, and you can't do sh-t to stop me, maybe delay me, but no stopping me. So lets salute to some more William Hope lunacy by shoving his p-nis in my mouth.",1,0,0,0,0,0
"00dbfbe1f475c906","""
Yes. Quite persistent. I'm about to just create the article myself... Other new users are going to get lost in this discussion!  T/C """,0,0,0,0,0,0
"00dc0760994133ff","Fuck you 

-User:The Bohemian Shinobis yeah, that's right, bitch! You are all pieces of shit!",1,0,1,0,1,0
"00dcf539dd64e23e","""
Yes, it looks much better than before. At the top of the page, it says """"This article needs additional citations for verification"""", may be britannica encyclopedia could help adding citations... I dunno. Cheers,   """,0,0,0,0,0,0
"00dd4dc74983cf38","Okay, I'll give it another whirl via email.  If worst comes to worst, i.e. if I do not get a reply soon, than I can always just use new accounts if I am ignored and that way it will just keep those who have been stalking me tied down/busy chasing me around rather than trying to delete content.  Take care!",0,0,0,0,0,0
"00dd7b5703890ebc","North Eastern Region of Jharkhand  

Wiki says North Eastern Region of Jharkhand is Angika region.  However, official language of theses districts of Jharkhand is not Angika but Hindi, Santali.  This is confusing.  So, it needs some clarification as to how come district of Jharkhand where the official language is Hindi, Santali could be Angika region.  Only those districts would be in Angika region where official language is Angika. 

````",0,0,0,0,0,0
"00dda32b016cec96","""
The vote was on the Campbell Case but the primary reason was the Russian Treaties:

""""Baldwin was careful to emphasise that the Treaties were the substance of his objections. Standfordham wrote to the King, on 7 October, 'I saw Mr Baldwin who, in reply to my question """"Do you want to turn the Government out?"""" said """"Yes, but not on the Campbell issue, but on the Russian Treaties which the country generally condemns."""" He sees no alternative to a dissolution; it has always been expected, some wished for it before now, though he is opposed to hastening the Government's fall. ...' ... And it is true that only in the House of Commons were Baldwin's strictures based on the Campbell case – at Newcastle on 2 October he congratulated MacDonald on the agreement, achieved at a conference in London, on the Dawes Plan for reparations, and then spent the rest of the speech alternately pouring scorn on the Labour party's subservience to its extremists, and tearing to pieces the Russian agreement. But the final debate on 8 October was a mean Parliamentary occasion. Two days before, in a meeting which was something of a suave qui puet, the Cabinet decided to take it as a vote of confidence, preferring to go out on the Campbell case to a defeat on the Russian Treaties which might give the left wing too much prominence.—Middlemas and Barnes, p. 273.  """,0,0,0,0,0,0
"00de54018e098f1b","Jayjg, stop the Spin (public relations) tactics.",0,0,0,0,0,0
"00df547255310b53","""
No, I just quoted Bryant that talks about popular and secondary creator.  They are literally in the same paragraph.Talk """,0,0,0,0,0,0
"00e0d3f34d4c0ce4","Future Perfect at Sunrise|☼]] 14:59, 16",0,0,0,0,0,0
"00e1a60ba82afef4","""
In general, the outside sourcing should exceed the inside sourcing. If there's an entire section without any references, you don't have enough. The lede refers to a """"dire need""""  this would generally be seen as over-the-top. Look at the APO article for ideas on how to speak about your group.   """,0,0,0,0,0,0
"00e26eea336e8bb1","That's a rather feeble premise to argue showing an excessive number of photos prominently showing 24 different women's vaginas, compared to one human male penis 3/4 of the way down the page on the equivalent article for male genitalia. This demonstrates the overwhelming male bias in editorial content on Wikipedia. 86.13.182.103",0,0,0,0,0,0
"00e27a6be7a1f8cb","""

OKAY, I have now tried to just delete the offensive sentences in the beginning about Mr. Irving being a socalled 'holocaust denier'. He says himself he is not, and acknowledges that many jews were killed during the war, however he does not go along with the 6 million jews killed-figure, as he reckons the number to be lower. And it really comes down to that: """" David has the right to question anything relating to history and WW2 is his speciality, and he actually makes a living of questioning and critically examining sources.

I also decided to delete the account about him loosing a court case in 2000. David have launched several libel cases before - in 1996 he won 45000 £ libel-damage against an English Sunday Newspaper. The fact that he this time lost is not something that should figure at the head of his CV. Many people also find it extraordinary that a judge can deside what a person IS or is not, and what beliefs he holds.""",0,0,0,0,0,0
"00e3110f4ff4144f","There I've made him bold. Thats better. Lemmey  talk",0,0,0,0,0,0
"00e3d92fb826eceb",".

After that my father started taken Melfalan.Now it is nearly 1 and half year and his health condition is not good.I am consulting with the Doctors",0,0,0,0,0,0
"00e5404d42483c48","I'm pretty sure the incident has already been included. And I know how to handle my own at riots, too. 8)",0,0,0,0,0,0
"00e62b211fe9b9d2","I'm afraid that's a broken link for me. -",0,0,0,0,0,0
"00e68a4425303f07","Ok. Maybe you want to comment on the Talk page about that. It's interestig to know.",0,0,0,0,0,0
"00e6bb8677d8ee6d","""
Oppose I find it hard to believe this requires an RFC, but such is the wikiworld... 連絡 見学/迷惑 """,0,0,0,0,0,0
"00e729fdd5dbb85b","History? ==

Can someone provide some information regarding the contracting of the AC service area? AC Transit used to serve most of the cities of the 680 corridor, but the cities basically kicked out AC Transit and now run their own services. Part of the reason was that AC Transit was under-serving the suburbs, while spending their money on underutilized services in the urban areas.  That history should be reflected in this article. '''''' (talk) 

==",0,0,0,0,0,0
"00e74cad68ffbfc6","""Please do not create any more elephant nonsense pages.  talk """,0,0,0,0,0,0
"00e769033b3844a7",""" , I and   —Preceding undated comment added  

 , I and  (talk ⋅ contribs) We do not care that WIKINEWS even considers Dr. Rafizadeh as an expert and interviewed hin here: https://en.wikinews.org/wiki/Wikinews_interviews_Scott_Lucas,_Eyal_Zisser,_Majid_Rafizadeh_about_risks_of_US_military_intervention_in_Syria

We """"simply, do not care. We do not care even if he publishes on CNN or NYT or quoted on CNN and New York Times like here 

http://www.cnn.com/2013/06/16/opinion/iran-rouhani-syria-rafizadeh/index.html
http://globalpublicsquare.blogs.cnn.com/2012/08/07/jobs-key-to-middle-easts-revolutionary-wave/
http://edition.cnn.com/2013/05/08/world/meast/syria-shiites

Does not matter even if BBC World service made bio of him here: http://www.bbc.co.uk/programmes/p01gsjfk

Dos not matter if CNN and France International wrote about him and his family members being killed here  

http://www.france24.com/en/20120831-syria-majid-rafizadeh-kidnap-family-targetted-civil-war-shabiha-opposition-bashar-assad

I and  (talk ⋅ contribs) will never change our opinion.  (talk is always right. 

We also dont care that he published in almost all national and international outlets including scholarly and academic works like here  https://scholar.google.com/scholar?hl=en&q;=majid+rafizadeh+&btnG;=&as;_sdt=1%2C29&as;_sdtp= 

I and  (talk are right. We are Jewish and we are right and we will never change our opinion whatever evidence you show.

""",0,0,0,0,0,0
"00e77df849456d99","Are you ok? 

Dear , I notice that you have been absent from Wikipedia for a few days. It's uncharacteristic, so I hope you are not ill. Please accept my good wishes. I just wanted to see if you are fine. Regards,",0,0,0,0,0,0
"00e9a20c61f96b13","Congratulations
for the Third of May 1808, reaching FA and it's still April, thanks for your input.....",0,0,0,0,0,0
"00e9db54d1e315eb","Paula White, Joel Osteen, Marbled Cat, and a few others 

These images were correctly retrived and all information was given about the images that were necessary. Some were even my own and I gave full permission for their use on wikipedia.  mcelite",0,0,0,0,0,0
"00eb157eca0d3538","""
It isn't about success. It's a phenomenon that goes back at least 100 years, to the days of Sousa and Johann Strauss. However, if you look at the """"Article Milestones"""" section above, you'll see it has survived no fewer than four deletion discussions. And we do require credible sources, and fancruft is removed on sight. andemu """,0,0,0,0,0,0
"00eb6533c271bc85","hate is my topic is hate
if you hate a person means you like that person. Your hate can turn into your love",0,0,0,0,0,0
"00eb79b53b55adb2","PAGE I TRIED TO CREATE IS NOW AN ACTUAL PAGE LOL YOU BANNED ME FOR NOTHING",0,0,0,0,0,0
"00ec25ee9f856104","""

 Your Report 

Thank you for making a report  on Wikipedia:Administrator intervention against vandalism. Reporting and removing vandalism is vital to the functioning of Wikipedia and all users are encouraged to revert, warn, and report vandalism.  However, administrators are generally only able to block users if they have received a recent final warning (one that mentions that the user may be blocked) and they have recently vandalized after that warning was given.  The reported user has not yet been blocked because it appears this has not occurred yet. If this user continues to vandalize even after their final warning, please report them to the AIV noticeboard again. Thank you!  (talk) """,0,0,0,0,0,0
"00ed5cca8c8cfe00","NPOV
Please stop adding not related Moroccan issues to Sahrawi articles while trying to look neutral. I will revert it again & again, as that editions are clear POV-pushing.",0,0,0,0,0,0
"00ed5db0f9814e1f","Upgraded Human Language Families (wikicolors).png|Human Language Families (in wikicolors).
File:",0,0,0,0,0,0
"00ee2489cd2a6fb6","""

 A kitten for you! 

you are  a good person

  
""",0,0,0,0,0,0
"00ef2984561935dc","""
Ok, here it is, peer viewed for 12 months and published at Academic archive On-line (DiVA), 
on a permanent URI: urn:nbn:se:kau:diva-2790

 Wallin H. 2008, 129 p: An investigation of friction graphs ranking ability regarding the galling phenomenon in dry SOFS contact  (Adhesive material transfer and friction), A free pdf document available here or www.diva-portal.org found here or at www.uppsok.libris.kb.se here use search words:""""galling & Harald Wallin"""" or the direct libris link here

  

""",0,0,0,0,0,0
"00ef2cfcedd7d888","POV pushing 

Faustian inserted this in the article: The UPA's cooperation with Jews was extensive enough that, according to former head of the Office to Counter Soviet Disinformation at the USIA, some Soviet propaganda works complained about Zionist membership in UPA. Seems to be a complete POV to muddy the waters - and picture UPA as an organisation friendly to Jews instead of an organisation which collaborated with the Germans on exterminating the Jewish people.",0,0,0,0,0,0
"00ef397f0d9e599a","REDIRECT Talk:A Voice Within (album)",0,0,0,0,0,0
"00efe5b4ea0efdd9","WP:BLP Violations 

I just removed another of your reverts which placed defamatory and uncited materials into Cherokee Freedmen Controversy.  WP:COI may apply to you since you seem to edit African American related articles and Freedmen controversies.  Your dishonest edit summary was over the top.",0,0,0,0,0,0
"00f07769124c44b3","Are they the anderthals? 

Are they the anderthals? the same discription as in quran? has anybody thought of this?",0,0,0,0,0,0
"00f0a2af234e1950","The discussion of when there first were outdoor trees with electric lights is very strange. 1956? are you kidding? and some obscure town in NC? I don't think this makes much sense, especially since the sentences immediately preceding these establish that other cities had electrically lighted, outdoor Christmas trees in the early years of the 20th century. The article cited for the North Carolina town, if read carefully, really only states that the tradition of having outdoor lighted trees IN THAT SPECIFIC TOWN began in 1956, not that the town claims it was the first place to have such trees. I am old enough to have been around in 1956 (though I was a small boy) and I can tell you that we and our neighbors in Southern California had lighted, outdoor trees prior to 1956, and no one thought it remarkable or unusual. The history here is questionable, to say the least.",0,0,0,0,0,0
"00f0efc07027e927","""

 What comes next 

Once we feel like we've gotten past the """"dispute"""" stage (I would say we have), someone should post a Request for page unprotection so that we can move the new version in. You might also mention that the admin should merge Naked short selling/Workshop in so that we can keep the page history. Or I'll do it later tonight - it doesn't really matter. ()(Talk) """,0,0,0,0,0,0
"00f16be4cb3b935c","REDIRECT Talk:The Best of Apocalypse",0,0,0,0,0,0
"00f16e6ae4e7d32a","""
Just dropping by, I thought I'd leave a little feedback too. A featured picture is not always put on the main page, as noted by WP:POTD. For example, the semi-nude Michele Merkin was not used as it was found """"too cheesy"""". Wikipedia:Picture of the day/Unused notes several pictures that were not used because they depict too much gore or are of a scatological nature. A featured picture rating is essentially indicating that the community feels that the image is of high quality and high encyclopedic value. On a side note, POTD seems to be up to . 
Thanks for taking up the trace, Pink Oboe.   """,0,0,0,0,0,0
"00f1df23d1679c95","Some of the sources listed as NY Mag, CBS News, Fox News, an interview with Leighton speaking of the subject directly in Teen Vogue and US Weekly, a TV Guide interview, an article in the San Francisco Gate, the newspaper from the town Leighton grew up in (Naples Daily news).  If you do not consider those reliable sources, you have a problem.  If you want I can find 20 more sources from valid/reliable newspapers and magazines.  Everything is valid and sourced and should not be removed as it is the story of HER life.  Wikipedia is an encyclopedia for facts, and what is posted is FACT",0,0,0,0,0,0
"00f2ada74d2e09ac","The reason is the presence of a template based on inconclusiveness on my user page. The further presence of the template is to be contested.",0,0,0,0,0,0
"00f2b8bc9915c115","Ho ho ho! Merry Christmas 

I shoulda known the Piccirilli Brothers actiually executed Ward's pediment sculpture at the Stock Exchange! Happy Christmas, Carptrash.",0,0,0,0,0,0
"00f2f8d0d4fb77d5","""
I saw that reference, and I added a note (see note 10) by the name """"republic"""".  """,0,0,0,0,0,0
"00f301a983b75dfa","""
Hey Jim. Good to see you around. You're right. I was on a no consensus tending towards delete, but not a clear delete because of the two Times of India sources (and one more source, again from the Times of India, that is visible on the search engines). What would you like me to do here? I can re-list the AfD if you might prefer that.  Message """,0,0,0,0,0,0
"00f30a41780face6","""  And if he were a mere """"fellow editor,"""" I wouldn't have any problem with him.  But since he seems to let the power of being an admin go to his head, I have an issue with him.  Please read what remains of his Talk page if you need examples of this.  I'm a moderator on a very popular internet discussion board, and I would never ignore a valid question from a user.""",0,0,0,0,0,0
"00f35913b9cdff7d","is gonna help us to. He is logged in if you want to talk to him on his talk page.",0,0,0,0,0,0
"00f3aa414f74de2d","They look great to me! — 02:08, Mar 13, 2004 (UTC)",0,0,0,0,0,0
"00f5698b82d74156","April 2006 (UTC)

 Wikipedia:Colours 

much thanks for fixing/improving the table code.  
No reason, maybe add the info where you found the values, is that in common.css?   
all the styles are embedded. highly-repetitively. if you know your way around mediawiki, i've been asking everywhere for a css guru to clean up all the redundancy on the Main Page wikicode. (like we dont all have enough to do already, eh? ;) so many projects, so few minions... 10:52, 11",0,0,0,0,0,0
"00f59a92085d27ab","Dear Mokele,
You have no right to tell people to die in a fire. Just because that IP address is being used for vandilism does not mean you can talk to people like that. You are in fact a bigger loser than the person who you block.",1,0,0,0,1,0
"00f5d48d25fcd50e","""""""You have new messages (last change)."""" and the notice below result from User:Arkyan and User:Avraham targeting this website as a result of an editorial dispute as to whether to include Theodore Roosevelt's view of US political corruption on the Unholy Alliance page, i.e.,

The unholy alliance, a phrase used in the platform of the Progressive Party (United States, 1912) written by him
The unholy alliance, a concept elaborated upon in his autobiography

Their recent edits may be reviewed at Special:Contributions/Arkyan and Special:Contributions/Avraham and reverted where appropriate.

""",0,0,0,0,0,0
"00f6452ad1f893f1","""

 Peter the Roman 

Can some one place this and remove the Argentinian Chap from the Prophecy which is not part of, and replace it with this information, and place his coat of arms. Any questions just e-mail me.   

""""Tarcisio Pietro Evasio Bertone was incharge of the Vatican from 28 February to 13 March 2013 thus the Prophesy of St Malachi is fulfilled.""""""",0,0,0,0,0,0
"00f7405ed0948103","RfC

You pretty much blew through my respect when you tried to demand I give up my adminship. My position is very, very simple - the AfDs were invalid. They should not have been filed. I fixed the mistake.",0,0,0,0,0,0
"00f84ff64cc93b6e","""
...I don't delete material that complies with WP policy...(according to your own POV/interpretations)Wiki BADASS Woo 2U """,0,0,0,0,0,0
"00f9c3fa802dbd57","and revert his edits",0,0,0,0,0,0
"00fa6072f2eb086b","""

Canonicity in general

I've been involved in a long discussion over on Talk:Stargate (device) over whether the Stargate in the movie is """"the same thing"""" as the Stargate in the series, with Centrx arguing that they aren't and that discussing the Stargate in just one article was deceitful. I don't think his argument is at all valid, but in the course of looking stuff up on the web I've discovered that some fans of the movie apparently consider the SG-1 series to be somehow illegitimate or non-canon. I'm not familiar with the Stargate fan community, just the show itself, so I don't feel comfortable adding discussion of this directly to the article. Does anyone know any details about this, such as how widespread this apparent schism is?  06:52, 9 Jul 2004 (UTC)""",0,0,0,0,0,0
"00fad81c9e87dfe0","""

 Capitalization 

Please stop changing lower-case common nouns to upper case, as in """"... the company has ..."""" -> """"... the Company has..."""". WP:MOSCAPS notes that Wikipedia avoids unnecessary capitalization; proper nouns and the first word in a sentence are capitalized, and not much more.  yack """,0,0,0,0,0,0
"00fc6e858f03197d","See claim three here: http://onlinelibrary.wiley.com/doi/10.1111/mepo.12003/full#ss2 That is a reliable source.",0,0,0,0,0,0
"00fc9cea87bcb9bc","""
If he is the community manager, then first of all it's a conflict of interest for him to be editing this, and second of all, he has the power to say explicitly on his site that there is no release date. Otherwise, despite who he may be, his position is incompatible with Wikipedia policies. SWATJester Son of the Defender """,0,0,0,0,0,0
"00fd5ba387c6793e","""

 Please do not vandalize pages, as you did with this edit to Boiling-point elevation. If you continue to do so, you will be blocked from editing.    """,0,0,0,0,0,0
"00fe15080f2ac9b3","Rants to policies 

Hi,

I think that you should reformat User:Shanes/Why tags are evil#The vandalism protection tags (or at least the idea) into some sort of proposal to reformat multiple distracting protection tags to less distracting corner icons; for example, redirecting  to  (well, probably move the later to the former, for this case). The corner icons work beautifully, are much less distracting, and clicking them will follow you to a page explaining what the lock is for.

I fully agree that the large box with text is very distracting and unnecessary. This is especially true when non-user Wikipedia users read the articles, which probably constitutes the majority of Wikipedia readers. They probably don't care that they can't edit the article, nor would they, and of most concern—they may confuse the tag with the article content.

Thanks! +",0,0,0,0,0,0
"00fe636fa72226e5","Hi Collectonian, it obviously wasn't appropriate, and I agree with the warning given by  Vicenarian.",0,0,0,0,0,0
"00ff41da3e313991","""

 A request... 

, in the future please sign after your  tags on the Photography workshop page. While a bot is currently doing it for you... i.e. """"— Preceding unsigned comment added by   """,0,0,0,0,0,0
"01005c52e2594556","I've revised the translation from the Spanish by going back to this earlier edit.  Subsequent edits on the Spanish-language Wikipedia seem to have been intended mainly to insert links, but have primarily succeeded in deleting chunks of the original text, rendering the result both ungrammatical and somewhat insensible.  I've taken 's translation and incorporated the previously omitted text, and gone over the whole to make it more idiomatic in English.  It's not quite there, yet, but is hopefully now serviceable.  ( )",0,0,0,0,0,0
"0101156affa4e54c","""

I'm sorry if you will not like the answer, but I can not accept any wording, indeed any word in the article that does not reflect or is reflected in sources. Would any of your patients be happy with an almost successful operation?
I care even less about the Yugoslav Media then I do about Yugoslav politics. It may not be what you want to hear either. All I can do is repeat that there is no way in this world that the Yugoslav troops were operating under independent command during this offensive. Its is just laughable even if I had no way to substantiate what I said. Journalists may write what they want, but ask any military officer and he/she will tell you its inconceivable for the size of the op. (comms) ♠♥♦♣ """,0,0,0,0,0,0
"01046493536406d2","and Capital gains tax",0,0,0,0,0,0
"0104dcedd9e32948","""

This should be included in the Criticism summary section here, since that section's content so far is not a remotely truthful summary of the criticism point of view fork """"article"""". It clearly suggests to readers that basically all criticism of Apple is related to product management in some way or other.

Now that Apple Inc. has admitted that they did in fact use child labour, this is clearly a far, far more serious type of criticism than everything currently mentioned in this main article's criticism summary section. The explicit word """"child labor"""" should be mentioned in this article. 78.34.240.197  """,0,0,0,0,0,0
"010551d88d37fc65","""

Merge
Both articles should be merged.  (Operibus anteire) """,0,0,0,0,0,0
"01076f023a99d133","""
Everywhere. Though I might just start going thru the secure server all the time, because I have a similar issue with the popups userinfo grabber. –xenotalk """,0,0,0,0,0,0
"01085056366ac31a","""

I agree with , there's no need to keep unclear concepts and wording when a better alternative exists. Also I'd ask  to not revert using source as a reason, when source is actually a book of his authorship. WP:COI and WP:SPS comes to mind...  TxT """,0,0,0,0,0,0
"01091ea5e87a04a9","Hi. The routes to Japan are often mis read. First, I had the argument that JAL flew to Tokyo, not JALways. But now I would like to challenge a route that Jetstar takes. It said the Jetstar flew to Kansai from Brisbane. This is true but you must connect through Sydney. Although you would stay on the same aeroplane, the flight number between BNE-KIX changes in Sydney meaning it is not a direct flight. EG: Flight 001, SYD-KIX. FLIGHT 002, KIX-SYD via BNE. That is how it works. If you are not sure, please check Qantas schedualing. I wont edit the page now in fear that I will be banned.",0,0,0,0,0,0
"0109a30ed4bf255d","Support

I and all the other Sikh Wikipedians on Wikipedia support you on Singh you are correct. I completely agree with Sikh Historian. I'm busy at the moment but if we need to get Harrybabar permanently blocked then it should happen because his vandalism is unacceptable.",0,0,0,0,0,0
"0109d5a4788850f7","Thank you for your RACIST experimenting with the page Katherine Heigl on Wikipedia. Your test worked, and it has been reverted or removed. Please use the sandbox for any other tests you may want to do. Take a look at the welcome page to learn more about contributing to our encyclopedia. Now go FUCK YOURSELF YOU RACIST CANUCK ASSHOLE1  U HAVE NOTHING BETTER TO DO THAN CENSOR THE TRUTH U GODDAMN KKKKANUCK PIECE O TRASH///  DICKHEAD MORON MOTHERFUCKER111LOL  YOU CANUCKS R REAL RETARDS1  FUK OFF DICKWEED!  EDIT ANOTHER 1 OF MY EIDTS AND YOU'LL BE EXPEL FROM WIKI BY JIMBO YOU SOB DICKHEAD11 
SO WATCH IT MOFO PIECE OF GARBAGE RACIST MOFO ASSHOLE.  IM TRYINBG TO BE NICE HERE SO TAKE WHAT i SAY AS A COMPLIMENT!Yamla",1,0,1,0,1,0
"0109e81b7ab2b70e","""

 Bulgars 

omg!! you are an admin and you protect the people who vandalise the """"Bulgars"""" article. these attackers are pan-slavic ultra-nationalists and they dont want to see the word beginning with """"Turk"""". you help them remove reliable sources. Old Bulgars are changing into slavs by your hand... great!  """,0,0,0,0,0,0
"010c346c092c4060","You must be logged in to upload files. 

So In other words I have to sign up just to add 3 things to 1 entry.

To hell with that!!!!! This place can ROT for all I care!!!

75.8.35.177",0,0,0,0,0,0
"010eacf6e6739cd2","McKinsey & Company ==

I think the best route would be to drop a note at WP:BUSINESS. (T / C / WP:FOUR / WP:CHICAGO / WP:WAWARD) 

==",0,0,0,0,0,0
"010ecf924c0dfe2c","Message- Long time, no talk 

I was just pottering around on Wiki, and suddenly I thought of you. So anyway, how ya going? I hope we can get along now.

Anyway, there is an issue that I have, that has to do with Wikipedia. A user on here had been stalking me and asking some innapprpriate questions. Do you have any ideas of what I could do. I know that user is also from Australia. Could the police here do any thing?

Cheers for now!

122.106.27.175",0,0,0,0,0,0
"010f3443a2209b7a","""

  Thanks. From my point of view there are differences and parallels between the two concepts: One parallel is that both concepts are intending a territory with a homogeneous population. The difference is: the concept of racial hygiene is intending a homogeneous population regarding the criterium """"race"""" (whatever """"race"""" might be), the concept of ethnically homogeneous states is intending a homogeneous population regarding the criterium """"ethnicity"""". A second difference is that the concept of racial hygiene has led to more extreme forms and methods in political practice in history (example: the holocaust - not only expulsion but also extinction of millions of people in an industrially organised process). (User, Nov. 17th, 2006)""",0,0,0,0,0,0
"010f618b6d3b8583","Well, I see FutPerf is getting quite angry now, insulting other editors also. And again their goal is make the point that the First Bulgarian Empire and the Second Bulgarian Empire are not Bulgarian or at least not related, which helps their long term strategy for the invention of a Macedonian nation and state, think Bulgarian Tsar Samuel, etc. which existed from antiquity and the middle ages. That's it. Tropcho, correctly pointed out that direct political continuity is completely unimportant for the info box, no other country cares for this in their info box, neither Spain, Germany, Ireland, Poland, etc. What is important is to show how Bulgaria formed thru the ages.",0,0,0,0,0,0
"0110531ec939f4f1","Salutations J.A.P., welcome to Wikipedia. Perhaps you might find WP:HOCKEY of interest.",0,0,0,0,0,0
"01113aece2e95a73","Be careful who you call a moron.",1,0,0,0,0,0
"0113fabbf6828fee","""

 Leadbeater Biography 

SmackBot problem

Rich-  Regarding the C.W.Leadbeater biography article,http://en.wikipedia.org/wiki/Charles_Webster_Leadbeater, on 12 Dec """"Philosophus"""" improperly reverted my extensive revision of Dec 9. I removed all the smears and slanders from the article yet he accuses me of having a NPOV problem. No editor has the right to revert the good faith contribution of another editor, I will undo his improper revert.  As you made a minor edit or two since then, your edits will probably be lost, also. Please communicate specifically what faults you find in the text and maybe we can work out some compromise wording, if you are knowledgeable in the subject.  If you are not knowledgeable you have no business editing this article.        

""",0,0,0,0,0,0
"0114be16f0d4fce3","""

Quoting Hoppe first; Detailing Kinsella's important points
At this diff I put in the """"Democracy"""" section Hoppe's earlier comment first and followed with more about what Kinsella said, i.e.,:
Stephan Kinsella writes that Hoppe's critics have accused Hoppe of """"homophobia, bigotry, and the like"""" based on these passages. Kinsella wrote that that Hoppe's discussion of """"physically removing"""" homosexuals and other groups only applied to """"private, covenant-based communities"""" centered around traditional values. He shared a letter Hope wrote to him saying """"the gay couple down the street who mind their own business would not be expelled, but only those who are openly hostile to the basic heterosexual or private property basis of society.""""
As I said in my edit summary, just because some choose to totally take his comments about of context and attack him, does NOT mean that Wikipedia should be used for the same purpose. '' - talkie talkie🗽 """,0,0,0,0,0,0
